Gene	HE6W_1_LA.1	HE6W_1_LA.2	HE6W_1_LA.3	HE6W_1_LA.4	HE6W_1_LA.5	HE6W_1_LA.6	HE6W_1_LA.7	HE6W_1_LA.8	HE6W_1_LA.9	HE6W_1_LA.10	HE6W_1_LA.11	HE6W_1_LA.12	HE6W_1_LA.13	HE6W_1_LA.14	HE6W_1_LA.15	HE6W_1_LA.16	HE6W_1_LA.17	HE6W_1_LA.18	HE6W_1_LA.19	HE6W_1_LA.20	HE6W_1_LA.21	HE6W_1_LA.22	HE6W_1_LA.23	HE6W_1_LA.24	HE6W_1_LA.25	HE6W_1_LA.26	HE6W_1_LA.27	HE6W_1_LA.28	HE6W_1_LA.29	HE6W_1_LA.30	HE6W_1_LA.31	HE6W_1_LA.32	HE6W_1_LA.33	HE6W_1_LA.34	HE6W_1_LA.35	HE6W_1_LA.36	HE6W_1_LA.37	HE6W_1_LA.38	HE6W_1_LA.39	HE6W_1_LA.40	HE6W_1_LA.41	HE6W_1_LA.42	HE6W_1_LA.43	HE6W_1_LA.44	HE6W_1_LA.45	HE6W_1_LA.46	HE6W_1_LA.47	HE6W_1_LA.48
ABHD5	0	0	216.17	0	46.68	0	0	32.69	0	0	0	64.7	0	594.01	4.89	0	0	44.36	0	0	35.99	0	0	0	0	13.94	0	0	95.17	0	0	0	123.01	0	0	0	0	15.85	37.05	110.58	0	0	0	4.13	0	0	0	0
ABHD6	0	0	8.65	0	0	0	0	0	0	0	0	0	0	0	0	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062.61	0	0	0	0	0	0	0	0	0	0	0	0
ABHD8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABI1	0	5.33	0	0	20	0	323.47	0	0	15.41	239.13	110.92	0	361.57	0	0	0	266.19	12.55	9.55	0	0	0	0	105.79	27.87	0	0	42.3	0	67.18	101.64	0	0	0	0	0	0	185.26	9.21	0	0	0	0	0	43.24	3.74	0
ABI2	0	0	0	0	73.35	0	0	0	0	89.36	92.99	0	0	309.92	0	0	0	14.79	0	171.91	0	0	0	0	0	4.65	196.14	12.16	0	0	0	272.81	175.73	0	0	0	687.44	0	148.21	78.32	0	0	5.75	103.29	0	324.27	74.84	10.76
ABI3	0	138.54	0	0	0	0	0	0	0	0	13.28	0	67.16	284.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.97	0	0	0	0	0	0	0	0	234.97	0	0	0	0	0	0	0	0
ABI3BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABL1	12.5	0	0	0	253.39	0	0	0	0	33.89	0	4.62	0	0	4.89	0	0	0	0	0	0	0	0	485.6	0	0	19.61	0	63.45	0	0	74.89	184.52	0	0	0	0	7.93	0	46.07	33.07	0	5.75	0	0	0	0	10.76
ABL2	0	0	0	5.1	0	0	0	0	0	0	0	9.24	0	0	4.89	0	0	0	0	210.11	0	0	0	0	0	0	83.36	0	0	0	0	5.35	26.36	0	0	0	0	0	0	4.61	0	0	0	0	0	0	74.84	0
ABLIM1	12.5	106.57	0	0	20	0	598.42	0	0	27.73	106.28	4.62	151.11	0	9.78	7.45	0	0	0	0	143.95	0	312.35	230.66	12.09	362.35	382.47	109.46	0	0	0	5.35	26.36	269.86	200.72	0	27.87	0	0	4.61	0	0	5.75	4.13	0	0	0	10.76
ABLIM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM3	0	0	0	0	0	0	0	0	0	0	53.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	0	0	8.65	0	0	0	0	0	0	0	0	0	0	172.18	0	0	0	0	0	0	0	0	0	0	0	144.01	0	0	0	0	0	139.08	4.39	0	0	0	0	0	0	4.61	0	0	0	0	0	0	3.74	0
ABRA	412.63	0	0	0	0	0	16.17	0	0	0	0	0	0	0	0	0	0	0	125.54	210.11	0	0	0	0	0	0	0	0	190.35	0	0	0	0	0	200.72	0	0	0	0	0	0	0	0	0	0	410.74	0	0
ABRACL	12.5	0	0	0	26.67	0	0	0	0	89.36	73.07	4.62	0	0	9.78	0	393.08	783.77	0	0	314.89	0	0	0	3.02	227.63	171.62	0	0	0	627.06	0	272.38	89.95	0	15.86	0	0	0	382.41	8.27	0	0	4.13	0	0	11.23	0
ABT1	0	197.15	0	0	20	0	48.52	0	0	172.56	0	64.7	83.95	0	0	0	235.85	0	213.41	0	0	0	0	0	0	60.39	0	12.16	137.47	0	89.58	0	35.15	269.86	0	0	9.29	0	0	110.58	8.27	28.79	92	57.84	0	0	71.1	0
ABTB1	0	0	0	0	46.68	0	0	0	0	0	0	0	0	0	0	7.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.44	0	0	0	0	0	0	23.47	0	0	0
ABTB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.09	0	229.21	0	0	0	97.12	0	0	98.07	97.3	253.8	0	0	0	0	0	0	348.92	0	7.93	74.1	0	0	0	103.5	0	305.15	0	0	10.76
ACAA2	312.6	239.77	0	224.4	0	0	0	0	0	456.04	0	143.27	123.13	0	4.89	7.45	0	0	0	181.46	9	0	156.18	48.56	3.02	13.94	0	267.56	306.67	274.82	22.39	5.35	123.01	179.9	0	0	0	0	0	0	0	28.79	5.75	0	0	151.33	29.93	0
ACACA	0	0	0	0	13.34	0	0	0	0	0	0	23.11	0	0	4.89	0	19.65	14.79	0	0	26.99	0	0	0	0	0	73.55	0	0	0	0	0	0	0	0	0	0	0	0	0	24.8	0	0	4.13	0	0	0	0
ACACB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352.1	0	0	0
ACAD10	0	15.98	0	0	0	0	549.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAD11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAD8	0	15.98	0	0	66.68	0	0	0	21.13	0	0	4.62	0	94.7	4.89	7.45	0	0	0	0	170.94	0	0	0	57.43	0	93.16	0	63.45	0	156.76	0	74.69	0	0	0	0	7.93	0	0	0	0	0	0	23.47	0	0	355.22
ACAD9	0	26.64	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	143.95	0	0	24.18	0	4.9	12.16	0	0	0	0	0	0	0	0	0	0	37.05	0	0	0	0	0	0	0	0	0
ACADL	0	0	0	0	0	0	0	0	0	3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.47	0	0	0
ACADM	737.74	0	0	86.7	73.35	0	0	261.54	0	30.81	0	0	123.13	0	14.67	0	0	0	87.88	420.22	134.95	23.99	0	0	69.52	232.27	132.39	0	327.82	0	67.18	117.68	4.39	0	0	0	0	0	0	69.11	0	0	0	86.76	0	21.62	172.13	0
ACADS	0	5.33	0	0	0	0	0	0	0	0	0	4.62	0	0	9.78	0	0	14.79	0	28.65	0	0	0	0	0	0	0	12.16	0	0	0	0	57.11	134.93	0	0	0	0	0	0	0	0	224.25	4.13	0	0	0	0
ACADSB	0	0	0	0	46.68	0	0	0	0	0	99.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.62	0	10.76
ACADVL	0	31.97	0	0	66.68	0	0	0	0	36.98	0	55.46	5.6	292.7	195.64	0	0	207.03	25.11	0	0	71.98	0	0	3.02	4.65	9.81	425.67	0	85.29	22.39	160.48	52.72	0	0	444.08	9.29	0	0	4.61	8.27	0	0	4.13	0	0	3.74	10.76
ACAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.1	0	0	10.57	0	0	0	8.79	0	0	0	0	0	0	0	0	0	0	0	0	0	18.71	0
ACAP2	0	0	8.65	0	100.02	0	1002.77	457.7	21.13	147.91	73.07	0	139.92	396.01	0	387.37	19.65	0	12.55	0	0	0	0	0	132.99	13.94	29.42	340.53	10.57	331.68	268.74	0	21.97	179.9	0	15.86	325.14	118.88	703.99	4.61	256.29	604.61	5.75	66.11	23.47	0	482.7	0
ACAP3	0	0	0	0	0	0	291.13	0	0	0	0	0	0	0	4.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61	0	0	0	4.13	0	0	0	0
ACAT1	0	0	17.29	0	0	0	0	0	0	52.38	159.42	0	0	0	0	7.45	412.74	0	0	296.07	0	0	0	0	0	0	49.03	0	253.8	0	0	144.43	140.58	0	0	0	130.06	0	0	4.61	0	115.16	0	28.92	46.95	0	18.71	0
ACAT2	0	0	0	0	60.01	0	0	0	0	0	0	9.24	0	0	0	0	39.31	0	0	0	0	0	0	0	9.07	4.65	0	0	31.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.18	0	0	0	0
ACBD3	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	301.29	0	0	0	156.18	0	0	329.83	0	0	10.57	0	0	5.35	8.79	0	0	0	0	0	37.05	0	0	0	0	0	46.95	172.94	3.74	10.76
ACBD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACBD5	12.5	0	0	0	0	0	0	0	0	0	0	13.86	251.85	215.22	136.95	0	0	0	0	9.55	17.99	0	0	0	6.05	0	83.36	0	0	0	0	0	0	89.95	0	0	0	0	0	46.07	0	719.78	0	0	23.47	281.03	0	0
ACBD6	0	0	0	0	0	0	32.35	0	0	67.79	0	0	179.09	0	0	0	0	14.79	0	9.55	0	23.99	0	0	75.56	106.85	0	0	0	0	0	69.54	4.39	0	0	0	0	0	0	41.47	0	28.79	0	0	0	0	101.03	172.23
ACBD7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02	0	0	0	0	0	0	53.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.97	0	0	0	12.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACD	0	0	8.65	61.2	60.01	0	0	0	0	0	0	36.97	0	0	0	0	0	236.61	0	0	26.99	0	0	0	0	0	53.94	0	0	85.29	0	0	83.47	0	0	95.16	0	0	0	4.61	0	0	0	0	0	43.24	0	0
ACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.62	0	0
ACE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5	0	23.47	0	11.23	0
ACER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER3	0	0	0	0	13.34	0	0	0	0	0	0	4.62	16.79	120.52	4.89	0	0	0	238.52	372.47	0	23.99	0	0	3.02	4.65	14.71	0	0	0	22.39	0	0	0	0	0	27.87	0	0	0	0	0	0	0	23.47	0	0	0
ACHE	0	0	0	0	0	0	0	81.73	0	0	0	50.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75	111.55	0	0	0	0
ACIN1	0	111.89	0	0	33.34	0	274.95	0	0	0	13.28	0	0	146.35	0	201.13	19.65	0	0	229.21	26.99	0	0	12.14	0	0	0	0	0	9.48	223.95	0	17.57	0	0	79.3	0	0	555.78	147.43	8.27	0	189.75	0	0	0	93.55	0
ACKR1	0	0	250.76	0	0	0	0	0	0	0	0	0	0	0	58.69	0	0	0	0	0	0	0	0	0	12.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR3	0	15.98	0	0	0	0	0	0	0	12.33	0	0	67.16	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	9.48	0	5.35	0	179.9	0	0	0	0	0	13.82	8.27	0	0	0	0	0	0	0
ACKR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACLY	12.5	63.94	0	117.3	186.71	0	0	0	0	21.57	99.64	4.62	33.58	0	0	0	0	0	0	0	9	0	0	0	3.02	37.16	49.03	0	0	9.48	201.55	0	0	0	0	0	306.56	0	963.36	115.18	8.27	0	5.75	0	0	0	3.74	0
ACMSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACO1	125.04	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	12.14	30.23	13.94	0	170.27	0	56.86	313.53	37.45	30.75	44.98	0	0	0	0	0	0	0	0	0	0	0	0	3.74	32.29
ACO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93	0	0	0	0	0	0	0	0	0	0
ACOT1	0	5.33	0	0	0	0	0	0	0	0	0	0	5.6	0	4.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74	0
ACOT11	0	0	0	0	0	0	0	0	0	0	0	0	0	172.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.85	0	0
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	337.61	106.57	8.65	382.5	373.42	0	0	0	0	3.08	6.64	0	5.6	0	4.89	0	314.47	0	0	181.46	296.9	0	0	0	0	83.62	0	255.4	0	0	0	64.19	158.16	134.93	0	0	0	0	111.16	4.61	0	0	0	4.13	93.89	129.71	7.48	0
ACOT2	337.61	127.88	0	0	0	0	210.26	0	0	67.79	26.57	0	61.56	0	88.04	0	19.65	0	0	57.3	89.97	0	0	109.26	0	23.23	0	0	42.3	0	0	80.24	0	0	0	15.86	130.06	0	0	0	479.51	259.12	5.75	0	46.95	64.85	63.61	0
ACOT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	25.01	0	0	5.1	0	0	0	0	0	6.16	199.27	4.62	5.6	0	0	7.45	19.65	0	12.55	0	9	0	0	145.68	0	0	34.32	243.24	105.75	9.48	0	5.35	8.79	0	0	0	0	0	37.05	87.54	0	0	5.75	4.13	0	281.03	0	0
ACOT8	0	0	0	30.6	33.34	0	0	0	0	0	0	27.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.42	0	0	0	0	0	0	0	0	0	0	0	0	23.04	0	0	0	0	46.95	64.85	0	0
ACOT9	12.5	0	0	0	133.36	0	0	0	0	89.36	411.83	18.49	0	180.79	0	134.09	0	0	276.18	9.55	0	0	0	0	0	0	0	0	116.32	0	0	69.54	149.37	0	0	15.86	0	7.93	0	50.68	157.08	374.28	0	0	0	108.09	157.16	0
ACOX1	0	0	0	0	40.01	0	0	0	0	0	39.85	0	0	0	9.78	0	0	0	12.55	0	0	0	0	0	3.02	18.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950.11	0	0	0	0	37.42	0
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.57	0	0	0	0	0	0	0	0	0	5.75	0	0	21.62	0	0
ACOX3	0	0	0	0	0	0	0	0	0	0	0	4.62	0	0	0	0	0	0	0	0	0	95.97	0	0	18.14	0	34.32	0	0	0	0	0	52.72	44.98	0	0	0	0	0	0	0	0	0	4.13	0	0	0	0
ACOXL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACP1	0	21.31	8.65	285.6	260.06	1406.09	32.35	0	0	135.58	159.42	536.1	201.48	266.88	29.35	7.45	39.31	502.79	25.11	19.1	143.95	23.99	0	0	244.82	46.45	701.19	158.1	867.15	37.91	22.39	235.37	202.09	0	200.72	872.3	213.66	206.06	0	9.21	0	0	5.75	380.11	0	345.89	643.6	0
ACP2	0	0	0	0	40.01	0	0	0	0	18.49	0	0	72.76	0	0	0	0	88.73	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35	39.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACPP	0	0	0	0	0	0	0	0	0	30.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.21	0	0	0	0	0	0	0	0	0
ACPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.74	0	0	4.61	0	0	0	0	70.42	0	3.74	0
ACRC	0	0	0	0	0	66.96	0	0	0	0	0	0	0	0	0	7.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.23	0
ACRV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.21	0	0	0	0	23.47	0	0	0
ACSBG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSBG2	0	0	0	0	0	0	0	0	0	0	0	4.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.47	0	11.23	0
ACSF2	0	0	0	0	26.67	0	0	0	0	3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35	0	0	0	0	0	0	0	119.79	0	0	0	0	0	0	48.64	0
ACSF3	0	218.46	0	0	0	0	0	0	0	0	0	0	111.93	0	0	0	0	0	0	0	0	0	0	0	0	46.45	4.9	0	0	0	0	0	0	0	0	0	0	0	74.1	0	0	0	0	0	0	0	0	0
ACSL1	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853.65	0	0	0	0	0	0	0	0	0	0	0	0	197.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48	0
ACSL3	0	133.21	8.65	0	0	0	0	0	0	187.96	99.64	9.24	67.16	0	0	0	0	0	0	343.82	0	0	0	0	0	23.23	88.26	231.08	0	0	447.9	213.97	8.79	44.98	0	158.6	92.9	7.93	222.31	0	99.21	0	5.75	0	0	0	74.84	0
ACSL4	0	0	8.65	0	6.67	0	0	0	0	3.08	0	0	0	0	0	7.45	0	354.91	0	372.47	0	0	0	0	3.02	4.65	19.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.39	0	21.62	0	10.76
ACSL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSL6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM1	0	0	0	15.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.25	0	23.47	0	0	355.22
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.29	0	0	0	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.21	0	0	0	0	0	0	0	0
ACSS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.23	0	116.32	0	0	0	0	0	0	0	0	0	0	0	0	0	115	4.13	0	21.62	0	0
ACSS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA2	0	0	8.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.14	0	4.65	0	0	0	0	0	10.7	0	0	0	0	501.64	0	0	0	0	0	0	0	0	0	0	0
ACTA2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTB	225.07	3847.06	363.17	428.4	4094.29	535.65	355.82	343.27	2281.85	2890.32	5061.58	545.35	3268.43	5561.34	376.6	372.47	4500.79	4332.91	188.31	362.92	3364.82	1703.41	6403.25	230.66	1151.58	3981.16	3143.08	3867.48	126.9	2871.38	9002.75	5178.13	3026.95	1933.97	3211.56	5170.34	2443.19	626.11	1407.98	5390.54	4580.18	201.54	414	330.53	727.67	389.12	1781.12	645.85
ACTBL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTC1	21206.89	79.92	268.05	45.9	13.34	5423.5	5094.7	0	21.13	49.3	26.57	64.7	44.77	34.44	83.15	44.7	39.31	73.94	12591.33	7220.22	35.99	2495.14	624.71	24741.12	57.43	13.94	112.78	36.49	18083.18	75.81	89.58	32.1	123.01	404.79	2007.23	15.86	176.5	47.55	74.1	55.29	33.07	14395.53	40.25	37.18	6290.78	11371.01	41.16	118.41
ACTG1	262.59	2903.94	95.12	51	3527.49	133.91	1035.11	49.04	84.51	3534.32	2497.58	60.08	1203.28	2832.32	63.58	44.7	2496.07	1168.26	213.41	630.34	3580.75	359.88	5934.72	691.97	78.59	2615.39	1873.1	5412.05	401.85	3743.22	6024.23	2064.83	2903.94	2473.69	1003.61	2505.87	3827.36	47.55	1445.03	4929.81	2430.64	863.73	51.75	41.32	164.31	86.47	2087.96	118.41
ACTG1P17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTG1P20	0	0	0	0	0	0	0	0	0	3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61	0	0	0	0	0	0	0	0
